amenities_count,description_len,district,host_is_superhost,host_verified,id,is_new_listing,lat,lng,name,pic_count,price,property_type,review_count,review_rate_accu,review_rate_ckin,review_rate_clean,review_rate_communication,review_rate_location,review_rate_value,rules_len,total_rating
14,1821,Western Addition/NOPA,0,0,21579309,0,37.77787800312118,-122.42251582696409,Inn at the Opera Hotel Room,9,140,Timeshare,3,10.0,10.0,10.0,10.0,9.0,10.0,0,4.5
13,1497,SoMa,0,0,21080042,0,37.77721063354841,-122.41367448831099,Fantastic room w/pvt bath in tri-level SoMa condo,15,350,Condominium,2,10.0,10.0,10.0,10.0,10.0,10.0,115,
19,1073,Western Addition/NOPA,0,0,5468835,0,37.781170840353475,-122.42141362907513,Semi-private Bed in Shared Studio,18,60,Apartment,66,10.0,10.0,9.0,10.0,10.0,10.0,91,5.0
22,2492,Western Addition/NOPA,0,0,10156101,0,37.778861324261065,-122.42209259595772,Inn at the Opera 2 bathroom suite for four,8,195,Apartment,15,10.0,10.0,10.0,10.0,10.0,10.0,1188,4.5
20,1390,SoMa,0,0,12502509,0,37.7745910765035,-122.41868436866292,36 Camp Street Master Bedroom,9,130,House,5,10.0,10.0,10.0,10.0,10.0,10.0,40,5.0
53,2814,SoMa,0,0,3813064,0,37.776640114009794,-122.41581958109907,Modern Apartment - Walk everywhere,21,222,Apartment,2,9.0,9.0,6.0,9.0,10.0,9.0,89,
24,4157,Cole Valley,0,0,23474087,0,37.76511489235027,-122.45288512666328,Modern Queen Room in Haight-Ashbury / UCSF,16,109,House,2,10.0,10.0,10.0,10.0,10.0,10.0,156,
23,3082,Cole Valley,0,0,16535678,0,37.76504348896837,-122.44850916017549,"Sunny, Contemporary One Bedroom Guest Suite",22,245,House,80,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
22,2415,Cole Valley,0,0,459806,0,37.76457287777136,-122.4505394535417,Cozy 1BR suite near Golden Gate Park,8,150,Guest suite,58,10.0,9.0,9.0,9.0,10.0,9.0,79,4.5
20,6200,Cole Valley,0,0,4695477,0,37.7661175649583,-122.45173647978058,Private Garden Studio near UCSF,17,110,House,117,10.0,10.0,10.0,10.0,10.0,10.0,485,5.0
10,3982,Haight-Ashbury,0,0,22310307,0,37.76886357094894,-122.44915506946371,Shared Hostel Room in Warm Co-op: Friends Bunks,6,50,Bed and breakfast,4,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
26,3298,Cole Valley,0,0,10989099,0,37.76295267152262,-122.45447422562806,Charming Cole Valley Victorian,5,145,House,108,10.0,10.0,10.0,10.0,10.0,10.0,486,5.0
33,785,Cole Valley,0,0,10574350,0,37.76630984125123,-122.45160059082667,LARGE Room in SF NEW Apartment,8,130,Apartment,49,10.0,10.0,10.0,10.0,10.0,10.0,103,5.0
16,4462,Haight-Ashbury,0,0,21026964,0,37.768732680170146,-122.45089591855938,"Earth Bunk, Peacock Room: Cozy Bed in Shared Room",17,50,Bed and breakfast,15,10.0,10.0,10.0,10.0,10.0,10.0,64,5.0
39,1748,Cole Valley,0,0,1605483,0,37.765510456787375,-122.44945962848026,"Cozy Blue Room: Haight, Central SF!",32,89,Apartment,105,10.0,10.0,9.0,10.0,10.0,9.0,292,4.5
19,7393,Cole Valley,0,0,7478631,0,37.762105442187355,-122.45201657617436,Most Cheerful in Cole Valley,44,145,Apartment,212,10.0,10.0,10.0,10.0,10.0,9.0,930,5.0
30,5872,Cole Valley,0,0,713877,0,37.76369466514492,-122.45303727508765,Charming Cole Valley Private Suite,40,145,Apartment,405,10.0,10.0,9.0,10.0,10.0,9.0,1047,5.0
19,1346,Cole Valley,0,0,9473338,0,37.76721709777691,-122.45010839588527,A Cole Valley cubby,10,65,House,133,10.0,10.0,10.0,10.0,10.0,10.0,266,5.0
20,47,Cole Valley,0,0,22147017,0,37.76468888547807,-122.44863121066689,Cole Valley Casa shared 2 bedrooms,23,350,House,0,,,,,,,0,
24,1393,Cole Valley,0,0,22554459,0,37.7637038886291,-122.45442772266678,1887 Historic Bungalow,20,195,House,0,,,,,,,0,
18,2291,Cole Valley,0,0,14944663,0,37.76284609478752,-122.44953188711466,Cole Valley Casa,23,400,House,31,10.0,10.0,10.0,10.0,10.0,9.0,151,5.0
35,4172,Cole Valley,0,0,2825966,0,37.76464890571698,-122.44847984237545,Cole Valley Central Studio,32,169,Townhouse,64,10.0,10.0,10.0,10.0,10.0,9.0,399,4.5
32,3912,Cole Valley,0,0,21694548,0,37.764985424934885,-122.45465586340859,Haight-Ashbury flat near UCSF and N-Judah,23,249,Apartment,25,10.0,10.0,10.0,10.0,10.0,9.0,644,5.0
16,7825,Cole Valley,0,0,4227441,0,37.765668701186506,-122.45278428524048,Private Bath & Entrance near UCSF,22,89,House,155,10.0,10.0,10.0,10.0,10.0,9.0,493,5.0
23,4670,Cole Valley,0,0,269463,0,37.76710858506811,-122.45151218848747,Elegant Victorian Flat in Haight,30,200,Apartment,100,9.0,10.0,9.0,10.0,10.0,9.0,470,4.5
21,2860,Cole Valley,0,0,3319447,0,37.766515663005286,-122.45601441844698,Cozy garden unit near GG Park/UCSF,17,170,Apartment,135,10.0,10.0,10.0,10.0,10.0,9.0,304,5.0
26,1725,Cole Valley,0,0,21478380,0,37.767325658336546,-122.45023642670108,Chic apartment in heart of Haight / Cole Valley,10,175,Condominium,8,10.0,10.0,10.0,10.0,10.0,10.0,148,5.0
22,1595,Cole Valley,0,0,10043166,0,37.764827088189605,-122.45131405855948,NEW 3-Bedroom SF Apartment,13,400,Apartment,12,10.0,10.0,9.0,10.0,10.0,9.0,1220,5.0
15,2520,Cole Valley,0,0,658687,0,37.7663306309027,-122.44875804815159,Stunning Centrally Located 4bdr Hse,32,525,House,25,10.0,10.0,9.0,10.0,10.0,9.0,62,5.0
22,1958,Cole Valley,0,0,1480015,0,37.76785076047951,-122.44902333026826,Vintage Modern Victorian Apartment,21,265,Apartment,108,10.0,10.0,10.0,10.0,10.0,10.0,602,5.0
17,167,Cole Valley,0,0,14126085,0,37.7665966103103,-122.4510759266049,Cute one bedroom in Cole Valley!,9,180,Condominium,55,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
39,2844,Cole Valley,0,0,91957,0,37.761935772488144,-122.4492861428232,Sunny SF Flat with 5*s,36,300,Apartment,93,9.0,10.0,9.0,10.0,10.0,9.0,4037,4.5
24,5313,Cole Valley,0,0,9972077,0,37.761225011563475,-122.45095045684884,Quiet Luxury in Central San Francisco,12,150,Apartment,31,10.0,10.0,10.0,10.0,10.0,10.0,2385,5.0
25,4176,Cole Valley,0,0,23476220,0,37.76726734277889,-122.45302168934019,Spacious King Room near Haight-Ashbury / UCSF,24,119,House,2,9.0,10.0,10.0,10.0,10.0,10.0,156,
35,1533,Cole Valley,0,0,6290098,0,37.76219110652481,-122.44834937109863,Apt. in ex-b&b in the ❤️ of S.F.,23,300,In-law,35,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
17,2532,Haight-Ashbury,0,0,21058361,0,37.76879761479314,-122.44936876514873,Comfy queen loft bed +food in Haight Ashbury coop!,13,42,House,8,9.0,10.0,9.0,10.0,10.0,10.0,0,5.0
15,1553,Cole Valley,0,0,21684684,0,37.76423731478906,-122.45377882010594,3BR HOUSE at Haight-Ashbury/Golden Gate Park,13,280,House,3,10.0,10.0,10.0,10.0,10.0,10.0,223,5.0
30,821,Cole Valley,0,0,22449620,0,37.763305382953725,-122.45566407988201,"Modern, clean and central to many amenities.",6,130,Guest suite,0,,,,,,,0,
39,4004,Cole Valley,0,0,20768833,0,37.76181284889157,-122.45347603293833,Modern 4BR/3.5BA Treehouse with views of SF,29,995,House,9,10.0,10.0,10.0,10.0,10.0,10.0,545,5.0
8,2963,Cole Valley,0,0,18237064,0,37.76804298766474,-122.44947600859619,Cole Valley Comfort,5,85,Apartment,10,10.0,10.0,10.0,10.0,10.0,10.0,465,5.0
39,540,Cole Valley,0,0,7619767,0,37.76316026248858,-122.45076353212923,San Francisco -  Quaint Cole Valley - Executive,11,490,House,13,10.0,10.0,10.0,10.0,10.0,10.0,197,5.0
9,2271,Cole Valley,0,0,20250782,0,37.767628414107804,-122.44967730558176,Cole Valley Queen,6,95,Apartment,15,10.0,10.0,10.0,10.0,10.0,10.0,465,5.0
8,2436,Cole Valley,0,0,20268056,0,37.76795532229995,-122.44865268555316,Cozy Cole Valley Single Room,5,75,Apartment,5,10.0,10.0,10.0,10.0,10.0,9.0,472,5.0
8,2394,Cole Valley,0,0,20309567,0,37.76719884994654,-122.44952266813543,3 bedrooms & private bath in Cole Valley Victorian,9,300,Apartment,4,10.0,10.0,10.0,10.0,10.0,10.0,328,5.0
22,231,Cole Valley,0,0,9905129,0,37.76162511743456,-122.45213425972294,Sunny Cole Valley Home - Easy access to GG Park,22,500,House,7,10.0,10.0,10.0,10.0,10.0,10.0,38,5.0
37,1470,Cole Valley,0,0,4623011,0,37.762506988138135,-122.44803053331704,Former B&B in the heart of S.F.,19,110,House,34,10.0,10.0,9.0,10.0,10.0,10.0,0,5.0
21,2575,Cole Valley,0,0,18358523,0,37.76345508897534,-122.45580495197208,"Lovely Cole Valley Home, Peaceful Garden",6,167,Condominium,2,10.0,10.0,9.0,10.0,10.0,9.0,537,
35,2795,Cole Valley,0,0,4429475,0,37.76372567338091,-122.45248391114815,**Recently renovated** Cole Valley home + parking,14,385,House,46,10.0,10.0,10.0,10.0,10.0,10.0,413,5.0
24,1288,Cole Valley,0,0,607500,0,37.76668080565175,-122.45095170836477,Experience San Francisco in Style!,34,675,House,38,10.0,10.0,10.0,10.0,9.0,9.0,336,5.0
22,1298,Haight-Ashbury,0,0,15392180,0,37.76853262427493,-122.44825752785923,3 Cool Bedrooms in Cole Valley/Haight Ashbury Flat,19,139,Apartment,5,10.0,10.0,10.0,10.0,10.0,9.0,57,5.0
22,1324,Cole Valley,0,0,10802306,0,37.76706060284487,-122.44839159476497,Bright and Spacious 2 Bedroom in Cole Valley,10,225,Apartment,7,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
38,1611,Cole Valley,0,0,17511326,0,37.76175937683306,-122.4493612526375,Cole Valley Cottage,34,265,Guesthouse,8,9.0,10.0,9.0,10.0,10.0,9.0,432,4.5
16,4491,Cole Valley,0,0,7901865,0,37.764879126126736,-122.44804515013294,Spacious Cole Valley family home,17,475,House,2,10.0,10.0,10.0,10.0,10.0,10.0,442,
30,3738,Cole Valley,0,0,5960738,0,37.76620171408051,-122.4525132937216,Historic Sunny Cole Valley Flat,40,480,House,11,9.0,10.0,10.0,10.0,10.0,9.0,385,4.5
17,3305,Cole Valley,0,0,3006861,0,37.76408116967648,-122.45049589999788,2 bedroom in great SF neighborhood,31,250,Condominium,8,10.0,10.0,9.0,10.0,10.0,9.0,0,4.5
11,1502,Cole Valley,0,0,2816626,0,37.76835878739929,-122.44811666908116,Beautiful Victorian,21,350,Apartment,6,10.0,10.0,10.0,10.0,10.0,10.0,88,5.0
6,2770,Cole Valley,0,0,1037198,0,37.76271493120142,-122.45263349877776,home in the land of the wood,31,325,Apartment,28,9.0,10.0,9.0,10.0,10.0,9.0,0,4.5
22,1155,Cow Hollow,0,0,10733321,0,37.79792953939431,-122.43697898140213,"Spacious, shabby chic spot in the heart of SF!",15,81,House,31,10.0,10.0,9.0,10.0,10.0,10.0,49,5.0
29,2804,Cow Hollow,0,0,15649595,0,37.79730984016872,-122.43690842135936,Spacious Private Bedroom in Marina!,11,70,Apartment,26,10.0,10.0,9.0,10.0,10.0,9.0,0,4.5
23,4828,Cow Hollow,0,0,3290739,0,37.79859200463137,-122.4362379846459,"Queen Bdrm w/ Pvt Bath, near Marina,walk everywher",7,119,House,201,10.0,10.0,10.0,10.0,10.0,9.0,8138,5.0
21,3940,Cow Hollow,0,0,3029597,0,37.79703827007722,-122.43732193477008,"Private & Quiet Room w/ Shared Bath, near Marina",9,99,Apartment,98,10.0,10.0,10.0,10.0,10.0,9.0,8138,5.0
23,1498,Pacific Heights,0,0,23485650,0,37.79647047034978,-122.43605251662733,Luxurious Penthouse in Cow Hollow. Bright. View.,35,350,Loft,2,10.0,10.0,10.0,10.0,10.0,10.0,0,
16,2195,Cow Hollow,0,0,3830083,0,37.798756543545814,-122.44184229698432,Beautiful CowHollow Private Bedroom,11,108,Apartment,126,9.0,9.0,9.0,9.0,9.0,9.0,64,4.5
48,1838,Marina,0,0,2134475,0,37.79907432803594,-122.44584470121512,Breakfast with a View Marina room Free Parking,11,129,House,277,10.0,10.0,10.0,10.0,10.0,10.0,20,5.0
12,999,Cow Hollow,0,0,4097700,0,37.798264818020165,-122.44547701269738,SWEET  Suite BAKER Street,13,190,Guest suite,2,10.0,10.0,9.0,10.0,10.0,9.0,89,
57,6035,Cow Hollow,0,0,6092935,0,37.7969815368285,-122.44384179838298,5 star bed. Private floor. Great location.,16,250,Guest suite,43,10.0,10.0,10.0,10.0,10.0,10.0,2253,5.0
22,1176,Cow Hollow,0,0,13709214,0,37.79941384472872,-122.43686955122102,Chic Victorian Home in Prime Location,33,450,Other,81,10.0,10.0,10.0,10.0,10.0,10.0,272,5.0
29,1294,Cow Hollow,0,0,22250004,0,37.79879897384722,-122.43024525000354,Newly Updated Studio in the Heart of the Marina!,14,165,Apartment,9,10.0,10.0,10.0,10.0,10.0,10.0,295,5.0
19,2036,Marina,0,0,14179987,0,37.80008846694979,-122.4428672773566,Great apt in the Marina! Full Kitchen & Parking!,7,169,Apartment,77,9.0,10.0,9.0,10.0,10.0,9.0,197,4.5
10,2067,Pacific Heights,0,0,19328446,0,37.79629465738014,-122.43269981128228,Private Room + ensuite bath above Union + Fillmore,12,185,Condominium,28,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
25,542,Pacific Heights,0,0,14427529,0,37.79724308959938,-122.43193868792919,Best Location and Views in San Francisco,25,250,Apartment,22,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
29,1585,Cow Hollow,0,0,15251932,0,37.79970074064505,-122.4366850314055,Sunny 3BR with garage on SF's liveliest block,11,515,House,85,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
22,4213,Cow Hollow,0,0,19808052,0,37.797498580768014,-122.43626005883122,Large King Bedroom w/ Shared Bath near Marina,7,99,Apartment,22,10.0,10.0,10.0,10.0,10.0,10.0,8138,5.0
27,4714,Cow Hollow,0,0,5572169,0,37.798719101502805,-122.43556012532994,Master Suite Golden Gate Bridge views Private Deck,10,139,House,132,10.0,10.0,10.0,10.0,10.0,9.0,8139,5.0
22,16,Cow Hollow,0,0,21752859,0,37.798997828740966,-122.42566905077395,TBD,36,800,House,0,,,,,,,0,
18,1993,Cow Hollow,0,0,21565941,0,37.79844060954362,-122.43157814855384,In-law suite with large backyard/hot tub!,8,225,In-law,4,10.0,10.0,9.0,10.0,10.0,10.0,0,5.0
19,398,Pacific Heights,0,0,13239943,0,37.79757334333006,-122.4256507896683,Hotel Pac Hgts 2 Bed Free Car ParkF,3,131,Bed and breakfast,88,10.0,10.0,9.0,10.0,10.0,9.0,60,4.5
15,245,Pacific Heights,0,0,6169292,0,37.79747892929562,-122.42566359156974,Hotel Pac Hgts 2 Bed Free Car ParkA,20,129,Bed and breakfast,128,8.0,9.0,9.0,9.0,10.0,8.0,0,4.0
40,4550,Pacific Heights,0,0,2448356,0,37.79705792299683,-122.42392290737261,Pac Heights Private Room & Bath,31,125,Condominium,192,10.0,10.0,10.0,10.0,10.0,9.0,145,5.0
44,2674,Cow Hollow,0,0,12614397,0,37.798954275772594,-122.44363377715321,"Modern Luxury Condo with Botanical Garden, Parking",90,345,Apartment,7,10.0,10.0,10.0,10.0,10.0,9.0,165,5.0
53,1327,Marina,0,0,19404355,0,37.79936418953621,-122.44411607904637,"PERFECT LOCATION, fabulous spot in the city!",27,299,Apartment,9,9.0,10.0,10.0,10.0,10.0,9.0,128,5.0
35,1861,Cow Hollow,0,0,4838843,0,37.7974920551749,-122.44257952110989,"Large, Beautiful Flat in Cow Hollow",17,550,Apartment,29,10.0,10.0,10.0,10.0,10.0,10.0,402,5.0
26,2311,Cow Hollow,0,0,4242823,0,37.79920574232489,-122.4325483839598,Stylish Modern Large Condo 3bed/2,20,525,Apartment,13,10.0,10.0,10.0,10.0,10.0,9.0,22,4.5
19,1063,Cow Hollow,0,0,810315,0,37.80013982828886,-122.42456307874653,private room,6,90,Apartment,6,9.0,10.0,9.0,10.0,10.0,9.0,0,5.0
24,1929,Pacific Heights,0,0,22452250,0,37.79626093317498,-122.43055156173789,Spacious Flat in a Prime Marina location!,11,425,Apartment,10,10.0,10.0,9.0,10.0,10.0,9.0,0,4.5
20,571,Marina,0,0,5631995,0,37.80122974059894,-122.43198511696781,Private Room-Vintage Style Marina,13,139,Apartment,55,10.0,10.0,10.0,10.0,10.0,10.0,106,5.0
27,233,Cow Hollow,0,0,18519411,0,37.798065431273514,-122.43132821449865,Luxurious Marina 3Br Apartment,24,550,Apartment,4,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
57,1384,Pacific Heights,0,0,18851429,0,37.79587703076954,-122.42869913188,Modern Luxury Condo in Pacific Heights,16,695,Apartment,21,10.0,10.0,10.0,10.0,10.0,10.0,579,5.0
38,6450,Marina,0,0,3519611,0,37.80116547319249,-122.44134888059125,"Simply the City's Best Location, live like a local",53,600,House,9,10.0,10.0,10.0,10.0,10.0,10.0,965,5.0
10,310,Pacific Heights,0,0,4059549,0,37.797928368766954,-122.42527421165565,Hotel Pac Hgts 2 Bed Free Car ParkC,14,129,Bed and breakfast,147,9.0,10.0,9.0,10.0,9.0,9.0,115,4.5
10,1012,Pacific Heights,0,0,5480795,0,37.797128847342236,-122.42571240904417,Hotel Pac Hgts 2 Bed Free Car ParkE,21,129,Bed and breakfast,124,9.0,10.0,9.0,9.0,10.0,9.0,118,4.5
14,430,Pacific Heights,0,0,4892016,0,37.79746864503198,-122.42510562548992,3 Bed Pac Heights:Free Car PrkingA,22,169,Bed and breakfast,83,9.0,10.0,9.0,10.0,9.0,9.0,123,4.5
10,247,Pacific Heights,0,0,4631873,0,37.79785832901684,-122.4257149841008,Hotel Pac Hgts Queen Free Car ParkB,32,99,Bed and breakfast,118,9.0,10.0,9.0,10.0,10.0,9.0,115,4.5
31,1456,Pacific Heights,0,0,18957138,0,37.7974786182585,-122.42894122805136,Modern Luxury Condo in Cow Hollow,13,645,Condominium,15,10.0,10.0,10.0,10.0,10.0,10.0,506,5.0
38,2149,Cow Hollow,0,0,284766,0,37.799213541692914,-122.43191250116546,Converted 1911 Stable  - Cow Hollow/Marina,27,300,House,8,10.0,10.0,10.0,10.0,10.0,10.0,67,5.0
10,1143,Pacific Heights,0,0,4022990,0,37.797442099925995,-122.42535371324544,Hotel Pac Hgts 2 Bed Free Car ParkB,15,129,Bed and breakfast,178,9.0,10.0,9.0,10.0,10.0,9.0,124,4.5
8,225,Pacific Heights,0,0,4359078,0,37.797531729337265,-122.42534196341069,Hotel Pac Hgts 2 Bed Free Car ParkD,17,129,Bed and breakfast,171,9.0,10.0,9.0,10.0,10.0,9.0,124,4.5
19,3322,Pacific Heights,0,0,15409616,0,37.79637042547882,-122.4313752278008,Exquisitely Decorated Edwardian in Pacific Heights,42,800,House,8,10.0,10.0,10.0,10.0,10.0,10.0,185,5.0
9,243,Pacific Heights,0,0,4110344,0,37.79782036926189,-122.42587349601285,Hotel Pac Hgts Queen Free Car ParkA,16,99,Bed and breakfast,65,9.0,10.0,9.0,10.0,10.0,9.0,115,4.5
15,249,Cow Hollow,0,0,17925808,0,37.80087494893334,-122.42519904792054,Mi casa tu casa BY THE BAY,9,80,House,47,10.0,10.0,9.0,10.0,10.0,10.0,0,5.0
12,2180,Pacific Heights,0,0,3889219,0,37.7965877280697,-122.42750693260898,Art Deco Condo in Pacific Heights,15,320,Apartment,17,10.0,10.0,10.0,10.0,10.0,9.0,440,5.0
11,241,Pacific Heights,0,0,4632133,0,37.79766371028082,-122.42533558259841,Hotel Pac Hgts King Free Car Park#A,16,109,Bed and breakfast,70,9.0,10.0,10.0,9.0,10.0,9.0,115,4.5
14,3291,Pacific Heights,0,0,1629734,0,37.796933832227545,-122.42997804053503,Marina flat in the thick of it all.,8,185,Apartment,7,9.0,10.0,10.0,9.0,9.0,10.0,636,4.5
26,4294,Pacific Heights,0,0,11534385,0,37.797785360405435,-122.42577718210461,Roomy Family-Friendly Garden Studio,17,150,House,29,10.0,10.0,10.0,10.0,10.0,9.0,551,5.0
12,294,Pacific Heights,0,0,6107258,0,37.79781375189043,-122.42501872883473,3 Bed Pac Heights:Free Car ParkingB,16,209,Bed and breakfast,83,9.0,9.0,9.0,9.0,9.0,9.0,105,4.5
21,408,Pacific Heights,0,0,13263750,0,37.796961380663966,-122.42452012189477,Hotel Pac Hgts 2 Bed Free Car ParkG,4,129,Bed and breakfast,61,10.0,10.0,9.0,10.0,10.0,9.0,42,4.5
21,338,Pacific Heights,0,0,13265498,0,37.79718290328914,-122.42504064695832,Hotel Pac Hgts 2 Bed Free Car ParkH,4,129,Bed and breakfast,16,9.0,9.0,9.0,9.0,9.0,9.0,42,4.5
40,1111,Pacific Heights,0,0,12429503,0,37.7968293216623,-122.42575610058475,"Private Pac Heights cottage, walk to Union or Polk",19,450,Guesthouse,8,10.0,10.0,10.0,10.0,10.0,10.0,55,5.0
9,701,Pacific Heights,0,0,4022209,0,37.79707438906305,-122.42504421770124,Hotel Pac Hgts King Free Car Park#B,15,109,Bed and breakfast,41,9.0,10.0,9.0,10.0,10.0,9.0,115,4.5
22,3186,Pacific Heights,0,0,1598886,0,37.79715261473406,-122.42958297634202,With an eyeshot of GGB.,16,112,Apartment,67,10.0,10.0,10.0,10.0,10.0,10.0,895,5.0
17,262,Pacific Heights,0,0,13190103,0,37.797095814064846,-122.42427638462733,Hotel Pac Hgts Queen Free Car ParkC,5,121,Bed and breakfast,9,9.0,10.0,9.0,10.0,10.0,9.0,50,4.5
39,3037,Pacific Heights,0,0,8598197,0,37.797765705803464,-122.42479461815351,Spacious Family-Friendly Home,74,710,House,15,10.0,10.0,10.0,10.0,10.0,10.0,987,5.0
37,1502,Cow Hollow,0,0,1506702,0,37.79951522682562,-122.42821092853784,Spacious 3 BD Cow Hollow Flat,31,473,Condominium,86,10.0,10.0,10.0,10.0,10.0,9.0,656,5.0
11,1235,Pacific Heights,0,0,21110134,0,37.798427903106,-122.42446867252707,Gorgeous 1BR Cow Hollow apartment with GGB Views,21,225,Condominium,4,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
16,3850,Pacific Heights,0,0,3489100,0,37.797044289472126,-122.42837259507832,"4BR/3BA San Fran Masterpiece, ",42,1599,House,2,10.0,10.0,10.0,10.0,10.0,10.0,0,
16,953,Pacific Heights,0,0,10592263,0,37.79696297348215,-122.43341246100879,Pacific Heights Super Bowl Stay!,14,200,Apartment,0,,,,,,,21,
20,1018,Marina,0,0,1151109,0,37.799662878228446,-122.43795024583547,Contemporary SF home with roofdeck,26,630,House,11,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
17,2021,Cow Hollow,0,0,4040760,0,37.79885370778917,-122.42676166556015,"Luxury, 2 bathroom apartment",9,200,Apartment,12,10.0,10.0,10.0,10.0,10.0,10.0,230,5.0
26,191,Pacific Heights,0,0,20526676,0,37.795026356386465,-122.42474921334184,RACEHORSE,12,2850,Apartment,0,,,,,,,0,
26,2506,Pacific Heights,0,0,16417011,0,37.795370999337784,-122.4246067865294,Charming & Elegant 2 Bd/2 Ba Condo in Pac Heights,12,300,Apartment,18,10.0,10.0,10.0,10.0,10.0,10.0,102,5.0
21,4084,Marina,0,0,1263837,0,37.79940577078549,-122.44298403042951,Interior Designers apartment:Marina,27,295,Apartment,38,10.0,10.0,10.0,10.0,10.0,9.0,256,5.0
13,1449,Cow Hollow,0,0,200663,0,37.797048077780524,-122.44706767177843,Greenwich sanctuary ,16,190,Apartment,28,10.0,10.0,10.0,10.0,10.0,10.0,53,5.0
27,1274,Pacific Heights,0,0,1360756,0,37.796928232843506,-122.43669858736271,Large 1 bedroom in the Marina!,22,200,Condominium,17,10.0,10.0,10.0,10.0,10.0,9.0,334,5.0
38,5416,Dogpatch,0,0,17289486,0,37.75567429054239,-122.39111108416643,"Dogpatch Loft Bdrm w/Bath near Caltrain, AT&T park",31,115,Loft,47,10.0,10.0,10.0,10.0,10.0,10.0,700,5.0
23,629,Dogpatch,0,0,14304773,0,37.7640972562831,-122.38774822020713,Sunny Modern Loft- 2 full baths,11,224,Apartment,17,10.0,10.0,10.0,10.0,10.0,10.0,29,5.0
25,1855,Dogpatch,0,0,15024335,0,37.7592798333279,-122.38937861136888,2-Bedroom Victorian Flat in Dogpatch,17,450,Apartment,19,10.0,10.0,10.0,10.0,10.0,9.0,52,5.0
20,2695,Dogpatch,0,0,4122671,0,37.75577665343656,-122.38946063068468,Artistic Room with Private Entrance,13,100,Apartment,27,10.0,10.0,10.0,10.0,9.0,10.0,234,5.0
17,3011,Dogpatch,0,0,21192418,0,37.757516511000645,-122.38954773864612,Large & Modern Style Bedroom in Dogpatch Condo,7,99,Condominium,5,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
24,3128,Dogpatch,0,0,288213,0,37.75971287904621,-122.38833336444765,Stylish Potrero Garden Flat for Two,28,190,Apartment,143,10.0,10.0,10.0,10.0,10.0,10.0,441,5.0
14,243,Dogpatch,0,0,22770606,0,37.75801354604749,-122.39160811413856,Bohemian Brick and Timber loft in Dogpatch,22,300,Condominium,0,,,,,,,0,
30,2969,Dogpatch,0,0,4358868,0,37.75985565812572,-122.39082969890377,Beautiful Victorian in Dogpatch,18,550,House,10,10.0,10.0,10.0,10.0,10.0,9.0,662,5.0
35,2994,Dogpatch,0,0,22281072,0,37.75924970042411,-122.3906484755446,Sunny Modern Loft- Dogpatch- Easy Downtown Commute,14,120,Condominium,3,10.0,9.0,10.0,10.0,9.0,10.0,159,5.0
17,3028,Dogpatch,0,0,21292656,0,37.75762664086186,-122.38799778627723,Master Bedroom Suite in Spacious Condo,5,115,Condominium,4,10.0,10.0,10.0,10.0,10.0,10.0,0,5.0
33,850,Dogpatch,0,0,20649513,0,37.75743083499334,-122.38946800428485,2 Bedroom in Dogpatch,15,350,Apartment,2,10.0,10.0,10.0,10.0,9.0,10.0,80,
35,1888,Dogpatch,0,0,19830610,0,37.75614565172622,-122.38776451400655,DOGPATCH MODERN FLAT,10,250,Apartment,8,9.0,10.0,9.0,10.0,9.0,10.0,62,5.0
23,1651,Dogpatch,0,0,5630741,0,37.76337399646016,-122.3870892485741,Dogpatch @water 2br/2.5b loft,29,540,Loft,25,10.0,10.0,9.0,9.0,10.0,9.0,0,5.0
16,677,Financial District,0,0,15238962,0,37.796761184326385,-122.4040331583119,Awesome FiDi studio! Perfect for biz travelers,12,205,Apartment,84,10.0,10.0,10.0,10.0,10.0,9.0,0,5.0
17,5686,Financial District,0,0,229240,0,37.79341363789447,-122.40339940420168,Friendly Hostel with Community #3,22,38,Dorm,259,9.0,10.0,9.0,10.0,9.0,9.0,523,4.5
16,63,Financial District,0,0,21445848,0,37.78939722460101,-122.4028954917445,Ritz Carlton Apartment SF,6,500,Serviced apartment,0,,,,,,,0,
13,5697,Financial District,0,0,70753,0,37.79446982345703,-122.40450489784357,Friendly Hostel with Community #1,22,38,Dorm,279,9.0,10.0,9.0,10.0,10.0,9.0,565,4.5
16,5679,Financial District,0,0,12857087,0,37.79454133926768,-122.40314922091689,Friendly Hostel with Community #12,22,38,Dorm,41,10.0,10.0,9.0,10.0,10.0,10.0,553,5.0
16,2059,Financial District,0,0,4821623,0,37.7969239923694,-122.40379479704987,Historic Jackson Sq. Pied a Terre,5,185,Guest suite,15,9.0,10.0,9.0,10.0,10.0,9.0,236,4.5
